"","site","location","order","family","length","ecomorphology","area_pool","method","human_influence"
"1936","Gaebelbach","Control","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"1937","Gaebelbach","Control","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"1938","Gaebelbach","Control","Diptera",NA,3,1,170,"intercept_trap",176955.372871666
"1939","Gaebelbach","Control","Diptera",NA,3,1,170,"intercept_trap",176955.372871666
"1940","Gaebelbach","Control","Diptera",NA,3,1,170,"intercept_trap",176955.372871666
"1941","Gaebelbach","Control","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"1942","Gaebelbach","Control","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"1943","Gaebelbach","Control","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"1944","Gaebelbach","Control","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"1945","Gaebelbach","Control","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"1946","Gaebelbach","Control","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"1947","Gaebelbach","Control","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"1948","Gaebelbach","Control","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"1949","Gaebelbach","Control","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"1950","Gaebelbach","Control","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"1951","Gaebelbach","Control","Diptera",NA,7,1,170,"intercept_trap",176955.372871666
"1952","Gaebelbach","Control","Diptera",NA,10,1,170,"intercept_trap",176955.372871666
"1953","Gaebelbach","Control","Hemiptera",NA,2,1,170,"intercept_trap",176955.372871666
"1954","Gaebelbach","Control","Hemiptera",NA,3,1,170,"intercept_trap",176955.372871666
"1955","Gaebelbach","Control","Hemiptera",NA,3,1,170,"intercept_trap",176955.372871666
"1956","Gaebelbach","Control","Hemiptera",NA,3,1,170,"intercept_trap",176955.372871666
"1957","Gaebelbach","Control","Hemiptera",NA,3,1,170,"intercept_trap",176955.372871666
"1958","Gaebelbach","Control","Hemiptera",NA,8,1,170,"intercept_trap",176955.372871666
"1959","Gaebelbach","Control","Hemiptera",NA,8,1,170,"intercept_trap",176955.372871666
"1960","Gaebelbach","Control","Hemiptera",NA,3,1,170,"intercept_trap",176955.372871666
"1961","Gaebelbach","Control","Hemiptera",NA,5,1,170,"intercept_trap",176955.372871666
"1962","Gaebelbach","Control","Hemiptera",NA,6,1,170,"intercept_trap",176955.372871666
"1963","Gaebelbach","Control","Hemiptera","Aphidoidea",1,1,170,"intercept_trap",176955.372871666
"1964","Gaebelbach","Control","Hemiptera","Aphidoidea",1,1,170,"intercept_trap",176955.372871666
"1965","Gaebelbach","Control","Hemiptera","Aphidoidea",2,1,170,"intercept_trap",176955.372871666
"1966","Gaebelbach","Control","Hymenoptera","Formicidae",4,1,170,"intercept_trap",176955.372871666
"1967","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1968","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1969","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1970","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1971","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1972","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1973","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1974","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1975","Gaebelbach","Control","Hymenoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1976","Gaebelbach","Control","Hymenoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1977","Gaebelbach","Control","Hymenoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1978","Gaebelbach","Control","Hymenoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1979","Gaebelbach","Control","Hymenoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1980","Gaebelbach","Control","Hymenoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1981","Gaebelbach","Control","Hymenoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1982","Gaebelbach","Control","Hymenoptera",NA,3,1,170,"intercept_trap",176955.372871666
"1983","Gaebelbach","Control","Hymenoptera",NA,3,1,170,"intercept_trap",176955.372871666
"1984","Gaebelbach","Control","Hymenoptera",NA,4,1,170,"intercept_trap",176955.372871666
"1985","Gaebelbach","Control","Orthoptera",NA,18,1,170,"intercept_trap",176955.372871666
"1986","Gaebelbach","Control","Psocoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1987","Gaebelbach","Control","Psocoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1988","Gaebelbach","Control","Psocoptera",NA,3,1,170,"intercept_trap",176955.372871666
"1989","Gaebelbach","Control","Psocoptera",NA,4,1,170,"intercept_trap",176955.372871666
"1990","Gaebelbach","Control","Thysanoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1991","Gaebelbach","Control","Thysanoptera",NA,1,1,170,"intercept_trap",176955.372871666
"1992","Gaebelbach","Control","Thysanoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1993","Gaebelbach","Control","Thysanoptera",NA,2,1,170,"intercept_trap",176955.372871666
"1994","Gaebelbach","Control","Trichoptera",NA,5,1,170,"intercept_trap",176955.372871666
"1995","Gaebelbach","Pool","Acari",NA,1,1,170,"intercept_trap",176955.372871666
"1996","Gaebelbach","Pool","Acari",NA,1,1,170,"intercept_trap",176955.372871666
"1997","Gaebelbach","Pool","Araneae",NA,2,1,170,"intercept_trap",176955.372871666
"1998","Gaebelbach","Pool","Araneae",NA,2,1,170,"intercept_trap",176955.372871666
"1999","Gaebelbach","Pool","Araneae",NA,2,1,170,"intercept_trap",176955.372871666
"2000","Gaebelbach","Pool","Araneae",NA,2,1,170,"intercept_trap",176955.372871666
"2001","Gaebelbach","Pool","Araneae",NA,3,1,170,"intercept_trap",176955.372871666
"2002","Gaebelbach","Pool","Araneae",NA,3,1,170,"intercept_trap",176955.372871666
"2003","Gaebelbach","Pool","Araneae",NA,3,1,170,"intercept_trap",176955.372871666
"2004","Gaebelbach","Pool","Araneae",NA,4,1,170,"intercept_trap",176955.372871666
"2005","Gaebelbach","Pool","Araneae",NA,8,1,170,"intercept_trap",176955.372871666
"2006","Gaebelbach","Pool","Araneae",NA,9,1,170,"intercept_trap",176955.372871666
"2007","Gaebelbach","Pool","Opiliones",NA,2,1,170,"intercept_trap",176955.372871666
"2008","Gaebelbach","Pool","Entomobryomorpha",NA,1,1,170,"intercept_trap",176955.372871666
"2009","Gaebelbach","Pool","Entomobryomorpha",NA,1,1,170,"intercept_trap",176955.372871666
"2010","Gaebelbach","Pool","Entomobryomorpha",NA,1,1,170,"intercept_trap",176955.372871666
"2011","Gaebelbach","Pool","Entomobryomorpha",NA,1,1,170,"intercept_trap",176955.372871666
"2012","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2013","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2014","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2015","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2016","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2017","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2018","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2019","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2020","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2021","Gaebelbach","Pool","Entomobryomorpha",NA,2,1,170,"intercept_trap",176955.372871666
"2022","Gaebelbach","Pool",NA,NA,2,1,170,"intercept_trap",176955.372871666
"2023","Gaebelbach","Pool",NA,NA,5,1,170,"intercept_trap",176955.372871666
"2024","Gaebelbach","Pool","Coleoptera","Carabidae",6,1,170,"intercept_trap",176955.372871666
"2025","Gaebelbach","Pool","Coleoptera","Curculionidae",3,1,170,"intercept_trap",176955.372871666
"2026","Gaebelbach","Pool","Coleoptera","Curculionidae",3,1,170,"intercept_trap",176955.372871666
"2027","Gaebelbach","Pool","Coleoptera","Chrysomelidae",2,1,170,"intercept_trap",176955.372871666
"2028","Gaebelbach","Pool","Coleoptera","Chrysomelidae",5,1,170,"intercept_trap",176955.372871666
"2029","Gaebelbach","Pool","Coleoptera","Coccinellidae",5,1,170,"intercept_trap",176955.372871666
"2030","Gaebelbach","Pool","Coleoptera","Latridiidae",3,1,170,"intercept_trap",176955.372871666
"2031","Gaebelbach","Pool","Coleoptera","Latridiidae",3,1,170,"intercept_trap",176955.372871666
"2032","Gaebelbach","Pool","Coleoptera","Latridiidae",3,1,170,"intercept_trap",176955.372871666
"2033","Gaebelbach","Pool","Coleoptera","Latridiidae",3,1,170,"intercept_trap",176955.372871666
"2034","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2035","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2036","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2037","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2038","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2039","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2040","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2041","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2042","Gaebelbach","Pool","Coleoptera","Staphylinidae",2,1,170,"intercept_trap",176955.372871666
"2043","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2044","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2045","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2046","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2047","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2048","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2049","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2050","Gaebelbach","Pool","Coleoptera","Staphylinidae",3,1,170,"intercept_trap",176955.372871666
"2051","Gaebelbach","Pool","Coleoptera","Staphylinidae",4,1,170,"intercept_trap",176955.372871666
"2052","Gaebelbach","Pool","Coleoptera","Staphylinidae",4,1,170,"intercept_trap",176955.372871666
"2053","Gaebelbach","Pool","Coleoptera","Staphylinidae",4,1,170,"intercept_trap",176955.372871666
"2054","Gaebelbach","Pool","Coleoptera","Staphylinidae",4,1,170,"intercept_trap",176955.372871666
"2055","Gaebelbach","Pool","Coleoptera","Staphylinidae",4,1,170,"intercept_trap",176955.372871666
"2056","Gaebelbach","Pool","Coleoptera","Staphylinidae",4,1,170,"intercept_trap",176955.372871666
"2057","Gaebelbach","Pool","Coleoptera","Staphylinidae",4,1,170,"intercept_trap",176955.372871666
"2058","Gaebelbach","Pool","Coleoptera","Staphylinidae",5,1,170,"intercept_trap",176955.372871666
"2059","Gaebelbach","Pool","Coleoptera","Staphylinidae",5,1,170,"intercept_trap",176955.372871666
"2060","Gaebelbach","Pool","Coleoptera","Staphylinidae",5,1,170,"intercept_trap",176955.372871666
"2061","Gaebelbach","Pool","Coleoptera","Staphylinidae",5,1,170,"intercept_trap",176955.372871666
"2062","Gaebelbach","Pool","Coleoptera","Staphylinidae",5,1,170,"intercept_trap",176955.372871666
"2063","Gaebelbach","Pool","Coleoptera","Staphylinidae",5,1,170,"intercept_trap",176955.372871666
"2064","Gaebelbach","Pool","Coleoptera","Staphylinidae",5,1,170,"intercept_trap",176955.372871666
"2065","Gaebelbach","Pool","Coleoptera","Staphylinidae",6,1,170,"intercept_trap",176955.372871666
"2066","Gaebelbach","Pool","Coleoptera","Staphylinidae",6,1,170,"intercept_trap",176955.372871666
"2067","Gaebelbach","Pool","Coleoptera",NA,2,1,170,"intercept_trap",176955.372871666
"2068","Gaebelbach","Pool","Coleoptera",NA,2,1,170,"intercept_trap",176955.372871666
"2069","Gaebelbach","Pool","Coleoptera",NA,2,1,170,"intercept_trap",176955.372871666
"2070","Gaebelbach","Pool","Coleoptera",NA,4,1,170,"intercept_trap",176955.372871666
"2071","Gaebelbach","Pool","Coleoptera",NA,4,1,170,"intercept_trap",176955.372871666
"2072","Gaebelbach","Pool","Coleoptera",NA,4,1,170,"intercept_trap",176955.372871666
"2073","Gaebelbach","Pool","Coleoptera",NA,4,1,170,"intercept_trap",176955.372871666
"2074","Gaebelbach","Pool","Coleoptera",NA,4,1,170,"intercept_trap",176955.372871666
"2075","Gaebelbach","Pool","Coleoptera",NA,4,1,170,"intercept_trap",176955.372871666
"2076","Gaebelbach","Pool","Coleoptera",NA,6,1,170,"intercept_trap",176955.372871666
"2077","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2078","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2079","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2080","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2081","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2082","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2083","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2084","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2085","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2086","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2087","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2088","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2089","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2090","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2091","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2092","Gaebelbach","Pool","Diptera",NA,3,1,170,"intercept_trap",176955.372871666
"2093","Gaebelbach","Pool","Diptera",NA,3,1,170,"intercept_trap",176955.372871666
"2094","Gaebelbach","Pool","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"2095","Gaebelbach","Pool","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"2096","Gaebelbach","Pool","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"2097","Gaebelbach","Pool","Diptera",NA,4,1,170,"intercept_trap",176955.372871666
"2098","Gaebelbach","Pool","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"2099","Gaebelbach","Pool","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"2100","Gaebelbach","Pool","Diptera",NA,5,1,170,"intercept_trap",176955.372871666
"2101","Gaebelbach","Pool","Diptera",NA,6,1,170,"intercept_trap",176955.372871666
"2102","Gaebelbach","Pool","Diptera",NA,9,1,170,"intercept_trap",176955.372871666
"2103","Gaebelbach","Pool","Diptera",NA,11,1,170,"intercept_trap",176955.372871666
"2104","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2105","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2106","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2107","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2108","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2109","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2110","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2111","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2112","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2113","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2114","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2115","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2116","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2117","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2118","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2119","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2120","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2121","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2122","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2123","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2124","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2125","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2126","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2127","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2128","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2129","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2130","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2131","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2132","Gaebelbach","Pool","Diptera",NA,1,1,170,"intercept_trap",176955.372871666
"2133","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2134","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2135","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2136","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2137","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2138","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2139","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2140","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2141","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2142","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2143","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2144","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2145","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2146","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2147","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2148","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2149","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2150","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
"2151","Gaebelbach","Pool","Diptera",NA,2,1,170,"intercept_trap",176955.372871666
