"","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","a","b","formula_type","dw"
"2747","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2748","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2749","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2750","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2751","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2752","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2753","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2754","Hemishofen","Control","Amphipoda","Gammaridae",11,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,8.24469153511625
"2755","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2756","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2757","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2758","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2759","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2760","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2761","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2762","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2763","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2764","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2765","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2766","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2767","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2768","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2769","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2770","Hemishofen","Control","Amphipoda","Gammaridae",12,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,10.5839182261171
"2771","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2772","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2773","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2774","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2775","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2776","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2777","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2778","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2779","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2780","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2781","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2782","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2783","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2784","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2785","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2786","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2787","Hemishofen","Control","Amphipoda","Gammaridae",13,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,13.3177574719972
"2788","Hemishofen","Control","Amphipoda","Gammaridae",14,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,16.4746893941346
"2789","Hemishofen","Control","Amphipoda","Gammaridae",14,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,16.4746893941346
"2790","Hemishofen","Control","Amphipoda","Gammaridae",14,2,249,39087.44309631,"kick_net",0.00845,2.8705,1,16.4746893941346
"2791","Hemishofen","Control","Ephemeroptera","Ephemeridae",7,2,249,39087.44309631,"kick_net",0.003,2.764,1,0.650088131522956
"2792","Hemishofen","Control","Ephemeroptera","Ephemeridae",15,2,249,39087.44309631,"kick_net",0.003,2.764,1,5.34364372364597
"2793","Hemishofen","Control","Ephemeroptera","Baetidae",4,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.269086852881189
"2794","Hemishofen","Control","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2795","Hemishofen","Control","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2796","Hemishofen","Control","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2797","Hemishofen","Control","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2798","Hemishofen","Control","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2799","Hemishofen","Control","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2800","Hemishofen","Control","Ephemeroptera","Ephemerellidae",4,2,249,39087.44309631,"kick_net",0.01,2.676,1,0.408425206025265
"2801","Hemishofen","Control","Ephemeroptera","Leptophlebiidae",7,2,249,39087.44309631,"kick_net",0.005,2.686,1,0.930900663428675
"2802","Hemishofen","Control","Ephemeroptera","Heptageniidae",4,2,249,39087.44309631,"kick_net",0.011,2.754,1,0.500571248526721
"2803","Hemishofen","Control","Ephemeroptera","Heptageniidae",8,2,249,39087.44309631,"kick_net",0.011,2.754,1,3.37677799723577
"2804","Hemishofen","Control","Ephemeroptera","Heptageniidae",10,2,249,39087.44309631,"kick_net",0.011,2.754,1,6.24299065949402
"2805","Hemishofen","Control","Trichoptera","Polycentropodidae",15,2,249,39087.44309631,"kick_net",0.005,2.71,1,7.69444529627892
"2806","Hemishofen","Control","Trichoptera","Hydropsychidae",20,2,249,39087.44309631,"kick_net",0.005,2.926,1,32.0467337107104
"2807","Hemishofen","Control","Trichoptera","Hydropsychidae",16,2,249,39087.44309631,"kick_net",0.005,2.926,1,16.681114891678
"2808","Hemishofen","Control","Trichoptera","Limnephilidae",21,2,249,39087.44309631,"kick_net",0.004,2.93,1,29.9338463360143
"2809","Hemishofen","Control","Trichoptera","Limnephilidae",21,2,249,39087.44309631,"kick_net",0.004,2.93,1,29.9338463360143
"2810","Hemishofen","Control","Trichoptera","Odontoceridae",15,2,249,39087.44309631,"kick_net",0.008,2.99,1,26.2786379528024
"2811","Hemishofen","Control","Plecoptera","Leuctridae",4,2,249,39087.44309631,"kick_net",0.003,2.719,1,0.130053597838595
"2812","Hemishofen","Control","Plecoptera","Leuctridae",4,2,249,39087.44309631,"kick_net",0.003,2.719,1,0.130053597838595
"2813","Hemishofen","Control","Plecoptera","Leuctridae",5,2,249,39087.44309631,"kick_net",0.003,2.719,1,0.238572673015956
"2814","Hemishofen","Control","Plecoptera","Leuctridae",5,2,249,39087.44309631,"kick_net",0.003,2.719,1,0.238572673015956
"2815","Hemishofen","Control","Plecoptera","Leuctridae",8,2,249,39087.44309631,"kick_net",0.003,2.719,1,0.856294055982871
"2816","Hemishofen","Control","Odonata","Cordulegastridae",28,2,249,39087.44309631,"kick_net",0.007,2.782,1,74.3176012027841
"2817","Hemishofen","Control","Diptera","Simuliidae",3,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.0545965213646441
"2818","Hemishofen","Control","Diptera","Simuliidae",4,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.129786813413124
"2819","Hemishofen","Control","Diptera","Simuliidae",6,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.439810161615349
"2820","Hemishofen","Control","Diptera","Simuliidae",6,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.439810161615349
"2821","Hemishofen","Control","Diptera","Simuliidae",6,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.439810161615349
"2822","Hemishofen","Control","Diptera","Simuliidae",6,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.439810161615349
"2823","Hemishofen","Control","Diptera","Simuliidae",6,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.439810161615349
"2824","Hemishofen","Control","Diptera","Simuliidae",6,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.439810161615349
"2825","Hemishofen","Control","Diptera","Simuliidae",6,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.439810161615349
"2826","Hemishofen","Control","Diptera","Simuliidae",7,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.699479669405531
"2827","Hemishofen","Control","Diptera","Simuliidae",7,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.699479669405531
"2828","Hemishofen","Control","Diptera","Simuliidae",7,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.699479669405531
"2829","Hemishofen","Control","Diptera","Simuliidae",7,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.699479669405531
"2830","Hemishofen","Control","Diptera","Simuliidae",7,2,249,39087.44309631,"kick_net",0.002,3.01,1,0.699479669405531
"2831","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2832","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2833","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2834","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2835","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2836","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2837","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2838","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2839","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2840","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2841","Hemishofen","Control","Diptera","Simuliidae",8,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.04551641672417
"2842","Hemishofen","Control","Diptera","Simuliidae",9,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.49039007256002
"2843","Hemishofen","Control","Diptera","Simuliidae",9,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.49039007256002
"2844","Hemishofen","Control","Diptera","Simuliidae",9,2,249,39087.44309631,"kick_net",0.002,3.01,1,1.49039007256002
"2845","Hemishofen","Control","Diptera","Ceratopogonidae",7,2,249,39087.44309631,"kick_net",0.003,2.47,1,0.366871025390369
"2846","Hemishofen","Control","Diptera","Chironomidae",3,2,249,39087.44309631,"kick_net",0.002,2.62,1,0.0355703126940442
"2847","Hemishofen","Control","Diptera","Chironomidae",4,2,249,39087.44309631,"kick_net",0.002,2.62,1,0.07558353033149
"2848","Hemishofen","Control","Diptera","Chironomidae",4,2,249,39087.44309631,"kick_net",0.002,2.62,1,0.07558353033149
"2849","Hemishofen","Control","Diptera","Chironomidae",8,2,249,39087.44309631,"kick_net",0.002,2.62,1,0.464649807522386
"2850","Hemishofen","Control","Diptera","Chironomidae",8,2,249,39087.44309631,"kick_net",0.002,2.62,1,0.464649807522386
"2851","Hemishofen","Control","Diptera","Chironomidae",9,2,249,39087.44309631,"kick_net",0.002,2.62,1,0.63262357257604
"2852","Hemishofen","Control","Diptera","Chironomidae",10,2,249,39087.44309631,"kick_net",0.002,2.62,1,0.833738766940671
"2853","Hemishofen","Inflow","Ephemeroptera","Baetidae",2,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.0366801617281868
"2854","Hemishofen","Inflow","Ephemeroptera","Baetidae",3,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.117677548287684
"2855","Hemishofen","Inflow","Ephemeroptera","Baetidae",3,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.117677548287684
"2856","Hemishofen","Inflow","Ephemeroptera","Baetidae",3,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.117677548287684
"2857","Hemishofen","Inflow","Ephemeroptera","Baetidae",3,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.117677548287684
"2858","Hemishofen","Inflow","Ephemeroptera","Baetidae",3,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.117677548287684
"2859","Hemishofen","Inflow","Ephemeroptera","Baetidae",3,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.117677548287684
"2860","Hemishofen","Inflow","Ephemeroptera","Baetidae",3,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.117677548287684
"2861","Hemishofen","Inflow","Ephemeroptera","Baetidae",4,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.269086852881189
"2862","Hemishofen","Inflow","Ephemeroptera","Baetidae",4,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.269086852881189
"2863","Hemishofen","Inflow","Ephemeroptera","Baetidae",4,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.269086852881189
"2864","Hemishofen","Inflow","Ephemeroptera","Baetidae",4,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.269086852881189
"2865","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2866","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2867","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2868","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2869","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2870","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2871","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2872","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2873","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2874","Hemishofen","Inflow","Ephemeroptera","Baetidae",5,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.511103396223714
"2875","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2876","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2877","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2878","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2879","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2880","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2881","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2882","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2883","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2884","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2885","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2886","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2887","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2888","Hemishofen","Inflow","Ephemeroptera","Baetidae",6,2,249,39087.44309631,"kick_net",0.005,2.875,1,0.863286300593756
"2889","Hemishofen","Inflow","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2890","Hemishofen","Inflow","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2891","Hemishofen","Inflow","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2892","Hemishofen","Inflow","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2893","Hemishofen","Inflow","Ephemeroptera","Baetidae",7,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.34470453452202
"2894","Hemishofen","Inflow","Ephemeroptera","Baetidae",8,2,249,39087.44309631,"kick_net",0.005,2.875,1,1.97402985652216
"2895","Hemishofen","Inflow","Ephemeroptera","Ephemeridae",10,2,249,39087.44309631,"kick_net",0.003,2.764,1,1.74229325256394
"2896","Hemishofen","Inflow","Ephemeroptera","Ephemeridae",15,2,249,39087.44309631,"kick_net",0.003,2.764,1,5.34364372364597
"2897","Hemishofen","Inflow","Ephemeroptera","Ephemeridae",15,2,249,39087.44309631,"kick_net",0.003,2.764,1,5.34364372364597
"2898","Hemishofen","Inflow","Ephemeroptera","Ephemeridae",17,2,249,39087.44309631,"kick_net",0.003,2.764,1,7.55234939240654
"2899","Hemishofen","Inflow","Ephemeroptera","Ephemeridae",18,2,249,39087.44309631,"kick_net",0.003,2.764,1,8.84493119412125
"2900","Hemishofen","Inflow","Ephemeroptera","Leptophlebiidae",3,2,249,39087.44309631,"kick_net",0.005,2.686,1,0.0956131650014637
"2901","Hemishofen","Inflow","Ephemeroptera","Leptophlebiidae",4,2,249,39087.44309631,"kick_net",0.005,2.686,1,0.207063304717257
"2902","Hemishofen","Inflow","Ephemeroptera","Heptageniidae",4,2,249,39087.44309631,"kick_net",0.011,2.754,1,0.500571248526721
"2903","Hemishofen","Inflow","Ephemeroptera","Heptageniidae",5,2,249,39087.44309631,"kick_net",0.011,2.754,1,0.925456642847634
"2904","Hemishofen","Inflow","Trichoptera","Sericostomatidae",8,2,249,39087.44309631,"kick_net",0.007,2.74,1,2.08720258695147
"2905","Hemishofen","Inflow","Trichoptera","Limnephilidae",20,2,249,39087.44309631,"kick_net",0.004,2.93,1,25.946445976709
