"","laufnummer","site","location_old","order","family","taxon_lowest","length","ecomorphology","area_pool","human_influence","location","method"
"1376",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1377",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1378",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1379",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1380",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1381",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1382",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1383",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1384",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1385",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1386",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1387",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1388",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1389",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1390",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1391",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1392",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1393",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1394",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1395",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1396",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1397",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1398",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1399",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1400",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1401",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1402",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1403",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1404",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1405",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1406",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1407",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1408",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1409",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1410",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1411",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1412",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1413",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1414",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1415",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",4,3,451,130586.530561878,"Control","kick_net"
"1416",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1417",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1418",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1419",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1420",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1421",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1422",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1423",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1424",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1425",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1426",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1427",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1428",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1429",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1430",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1431",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1432",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1433",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1434",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1435",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1436",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1437",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1438",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1439",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1440",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1441",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1442",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1443",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1444",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1445",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1446",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1447",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1448",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1449",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1450",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1451",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1452",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1453",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1454",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1455",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1456",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1457",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1458",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1459",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1460",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1461",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1462",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1463",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1464",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1465",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",5,3,451,130586.530561878,"Control","kick_net"
"1466",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1467",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1468",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1469",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1470",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1471",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1472",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1473",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1474",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1475",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1476",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1477",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1478",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1479",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1480",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1481",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1482",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1483",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1484",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1485",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1486",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1487",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1488",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1489",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1490",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1491",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1492",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1493",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1494",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1495",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1496",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1497",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1498",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",6,3,451,130586.530561878,"Control","kick_net"
"1499",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1500",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1501",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1502",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1503",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1504",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1505",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1506",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1507",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1508",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1509",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",7,3,451,130586.530561878,"Control","kick_net"
"1510",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",8,3,451,130586.530561878,"Control","kick_net"
"1511",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",8,3,451,130586.530561878,"Control","kick_net"
"1512",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",8,3,451,130586.530561878,"Control","kick_net"
"1513",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",8,3,451,130586.530561878,"Control","kick_net"
"1514",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",9,3,451,130586.530561878,"Control","kick_net"
"1515",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",9,3,451,130586.530561878,"Control","kick_net"
"1516",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",9,3,451,130586.530561878,"Control","kick_net"
"1517",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",9,3,451,130586.530561878,"Control","kick_net"
"1518",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",9,3,451,130586.530561878,"Control","kick_net"
"1519",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",9,3,451,130586.530561878,"Control","kick_net"
"1520",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1521",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1522",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1523",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1524",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1525",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1526",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1527",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1528",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",10,3,451,130586.530561878,"Control","kick_net"
"1529",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",11,3,451,130586.530561878,"Control","kick_net"
"1530",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",11,3,451,130586.530561878,"Control","kick_net"
"1531",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",11,3,451,130586.530561878,"Control","kick_net"
"1532",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",11,3,451,130586.530561878,"Control","kick_net"
"1533",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",11,3,451,130586.530561878,"Control","kick_net"
"1534",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",11,3,451,130586.530561878,"Control","kick_net"
"1535",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",11,3,451,130586.530561878,"Control","kick_net"
"1536",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",12,3,451,130586.530561878,"Control","kick_net"
"1537",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",12,3,451,130586.530561878,"Control","kick_net"
"1538",105,"Ellikon","Control","Amphipoda","Gammaridae","Gammaridae",13,3,451,130586.530561878,"Control","kick_net"
"1539",105,"Ellikon","Control","Coleoptera","Elmidae","Elmidae",1,3,451,130586.530561878,"Control","kick_net"
"1540",105,"Ellikon","Control","Coleoptera","Elmidae","Elmidae",2,3,451,130586.530561878,"Control","kick_net"
"1541",105,"Ellikon","Control","Coleoptera","Elmidae","Elmidae",2,3,451,130586.530561878,"Control","kick_net"
"1542",105,"Ellikon","Control","Coleoptera","Elmidae","Elmidae",2,3,451,130586.530561878,"Control","kick_net"
"1543",105,"Ellikon","Control","Coleoptera","Elmidae","Elmidae",2,3,451,130586.530561878,"Control","kick_net"
