"","site","location","point","order","family","length","ecomorphology","area_pool","human_influence","method"
"11075","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11076","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11077","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11078","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11079","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11080","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11081","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11082","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11083","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11084","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11085","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11086","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11087","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11088","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11089","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11090","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11091","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11092","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11093","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11094","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11095","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11096","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11097","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11098","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11099","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11100","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11101","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11102","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11103","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11104","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11105","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11106","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11107","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11108","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11109","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11110","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11111","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11112","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11113","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11114","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11115","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11116","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11117","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11118","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11119","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11120","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11121","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11122","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11123","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11124","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11125","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11126","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11127","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11128","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11129","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11130","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11131","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11132","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11133","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11134","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11135","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11136","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11137","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11138","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11139","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11140","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11141","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11142","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11143","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11144","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11145","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11146","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11147","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11148","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11149","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11150","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11151","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11152","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11153","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11154","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11155","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11156","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11157","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11158","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11159","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11160","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11161","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11162","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11163","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11164","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11165","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11166","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11167","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11168","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11169","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11170","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11171","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11172","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11173","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11174","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11175","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11176","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11177","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11178","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11179","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11180","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11181","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11182","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11183","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11184","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11185","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11186","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11187","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11188","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11189","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11190","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11191","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11192","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11193","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11194","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11195","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11196","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11197","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11198","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11199","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11200","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11201","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11202","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11203","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11204","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11205","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11206","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11207","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11208","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11209","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11210","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11211","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11212","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11213","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11214","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11215","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11216","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11217","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11218","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11219","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11220","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11221","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11222","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11223","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11224","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11225","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11226","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11227","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11228","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11229","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11230","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11231","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11232","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11233","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11234","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11235","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11236","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11237","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11238","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11239","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11240","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11241","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11242","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11243","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11244","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11245","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11246","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11247","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11248","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11249","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11250","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11251","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11252","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11253","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11254","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11255","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11256","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11257","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11258","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11259","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11260","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11261","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11262","Haslibach","Pool","1","Hemiptera",NA,2,3,1549,21004.7582029159,"suction"
"11263","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11264","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11265","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11266","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11267","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11268","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11269","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11270","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11271","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11272","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11273","Haslibach","Pool","1","Araneae",NA,1,3,1549,21004.7582029159,"suction"
"11274","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11275","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11276","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11277","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11278","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11279","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11280","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11281","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11282","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11283","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11284","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11285","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11286","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11287","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11288","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11289","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11290","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11291","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11292","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11293","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11294","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11295","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11296","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11297","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11298","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11299","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11300","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11301","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11302","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11303","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11304","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11305","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11306","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11307","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11308","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11309","Haslibach","Pool","1","Araneae",NA,2,3,1549,21004.7582029159,"suction"
"11310","Haslibach","Pool","1","Araneae",NA,3,3,1549,21004.7582029159,"suction"
"11311","Haslibach","Pool","1","Araneae",NA,3,3,1549,21004.7582029159,"suction"
"11312","Haslibach","Pool","1","Araneae",NA,3,3,1549,21004.7582029159,"suction"
"11313","Haslibach","Pool","1","Araneae",NA,3,3,1549,21004.7582029159,"suction"
"11314","Haslibach","Pool","1","Araneae",NA,3,3,1549,21004.7582029159,"suction"
"11315","Haslibach","Pool","1","Araneae",NA,3,3,1549,21004.7582029159,"suction"
"11316","Haslibach","Pool","1","Diptera",NA,1,3,1549,21004.7582029159,"suction"
"11317","Haslibach","Pool","1","Diptera",NA,1,3,1549,21004.7582029159,"suction"
"11318","Haslibach","Pool","1","Diptera",NA,1,3,1549,21004.7582029159,"suction"
"11319","Haslibach","Pool","1","Diptera",NA,1,3,1549,21004.7582029159,"suction"
"11320","Haslibach","Pool","1","Diptera",NA,1,3,1549,21004.7582029159,"suction"
"11321","Haslibach","Pool","1","Diptera",NA,1,3,1549,21004.7582029159,"suction"
"11322","Haslibach","Pool","1","Diptera",NA,1,3,1549,21004.7582029159,"suction"
