"","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type"
"5495",5495,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5496",5496,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5497",5497,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5498",5498,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5499",5499,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5500",5500,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5501",5501,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5502",5502,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5503",5503,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5504",5504,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5505",5505,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5506",5506,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5507",5507,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5508",5508,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5509",5509,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5510",5510,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5511",5511,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5512",5512,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5513",5513,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5514",5514,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5515",5515,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5516",5516,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5517",5517,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5518",5518,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5519",5519,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5520",5520,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5521",5521,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5522",5522,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5523",5523,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5524",5524,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5525",5525,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5526",5526,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5527",5527,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5528",5528,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5529",5529,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5530",5530,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5531",5531,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5532",5532,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5533",5533,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5534",5534,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5535",5535,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5536",5536,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5537",5537,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5538",5538,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5539",5539,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5540",5540,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5541",5541,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5542",5542,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5543",5543,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5544",5544,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5545",5545,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5546",5546,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5547",5547,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5548",5548,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5549",5549,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5550",5550,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5551",5551,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5552",5552,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5553",5553,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5554",5554,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5555",5555,"Nider","Outflow","Diptera","Chironomidae",8,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5556",5556,"Nider","Outflow","Diptera","Chironomidae",8,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5557",5557,"Nider","Outflow","Diptera","Chironomidae",8,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5558",5558,"Nider","Outflow","Diptera","Chironomidae",9,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5559",5559,"Nider","Outflow","Oligochaeta",NA,4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5560",5560,"Nider","Outflow","Amphipoda","Gammaridae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5561",5561,"Nider","Outflow","Amphipoda","Gammaridae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5562",5562,"Nider","Outflow","Amphipoda","Gammaridae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5563",5563,"Nider","Outflow","Amphipoda","Gammaridae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5564",5564,"Nider","Outflow","Ephemeroptera","Caenidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5565",5565,"Nider","Outflow","Ephemeroptera","Caenidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5566",5566,"Nider","Outflow","Ephemeroptera","Caenidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5567",5567,"Nider","Outflow","Odonata","Libellulidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5568",5568,"Nider","Outflow","Odonata","Libellulidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5569",5569,"Nider","Outflow","Odonata","Libellulidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5570",5570,"Nider","Outflow","Odonata","Libellulidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5571",5571,"Nider","Outflow","Odonata","Libellulidae",8,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5572",5572,"Nider","Outflow","Odonata","Libellulidae",10,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5573",5573,"Nider","Outflow","Odonata","Libellulidae",10,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5574",5574,"Nider","Outflow","Odonata","Libellulidae",10,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5575",5575,"Nider","Outflow","Odonata","Libellulidae",10,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5576",5576,"Nider","Outflow","Odonata","Libellulidae",12,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5577",5577,"Nider","Outflow","Odonata","Libellulidae",12,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5578",5578,"Nider","Outflow","Odonata","Libellulidae",13,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5579",5579,"Nider","Outflow","Odonata","Libellulidae",16,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5580",5580,"Nider","Outflow","Heteroptera","Corixidae",2,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5581",5581,"Nider","Outflow","Heteroptera","Corixidae",2,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5582",5582,"Nider","Outflow","Megaloptera","Sialidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5583",5583,"Nider","Outflow","Megaloptera","Sialidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5584",5584,"Nider","Outflow","Megaloptera","Sialidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5585",5585,"Nider","Outflow","Megaloptera","Sialidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5586",5586,"Nider","Outflow","Megaloptera","Sialidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5587",5587,"Nider","Outflow","Megaloptera","Sialidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5588",5588,"Nider","Outflow","Megaloptera","Sialidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5589",5589,"Nider","Outflow","Megaloptera","Sialidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5590",5590,"Nider","Outflow","Megaloptera","Sialidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5591",5591,"Nider","Outflow","Megaloptera","Sialidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5592",5592,"Nider","Outflow","Megaloptera","Sialidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5593",5593,"Nider","Outflow","Megaloptera","Sialidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5594",5594,"Nider","Outflow","Megaloptera","Sialidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5595",5595,"Nider","Outflow","Megaloptera","Sialidae",8,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5596",5596,"Nider","Outflow","Diptera","Ceratopogonidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5597",5597,"Nider","Outflow","Diptera","Chironomidae",2,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5598",5598,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5599",5599,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5600",5600,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5601",5601,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5602",5602,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5603",5603,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5604",5604,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5605",5605,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5606",5606,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5607",5607,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5608",5608,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5609",5609,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5610",5610,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5611",5611,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5612",5612,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5613",5613,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5614",5614,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5615",5615,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5616",5616,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5617",5617,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5618",5618,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5619",5619,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5620",5620,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5621",5621,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5622",5622,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5623",5623,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5624",5624,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5625",5625,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5626",5626,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5627",5627,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5628",5628,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5629",5629,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5630",5630,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5631",5631,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5632",5632,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5633",5633,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5634",5634,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5635",5635,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5636",5636,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5637",5637,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5638",5638,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5639",5639,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5640",5640,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5641",5641,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5642",5642,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5643",5643,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5644",5644,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5645",5645,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5646",5646,"Nider","Outflow","Diptera","Chironomidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5647",5647,"Nider","Outflow","Oligochaeta",NA,2,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5648",5648,"Nider","Outflow","Oligochaeta",NA,3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5649",5649,"Nider","Outflow","Oligochaeta",NA,3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5650",5650,"Nider","Outflow","Oligochaeta",NA,4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5651",5651,"Nider","Outflow","Oligochaeta",NA,4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5652",5652,"Nider","Outflow","Bivalvia","Sphaeriidae",2,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5653",5653,"Nider","Outflow","Ephemeroptera","Caenidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5654",5654,"Nider","Outflow","Ephemeroptera","Caenidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5655",5655,"Nider","Outflow","Ephemeroptera","Caenidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5656",5656,"Nider","Outflow","Odonata","Coenagrionidae",12,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5657",5657,"Nider","Outflow","Heteroptera","Corixidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5658",5658,"Nider","Outflow","Megaloptera","Sialidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5659",5659,"Nider","Outflow","Megaloptera","Sialidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5660",5660,"Nider","Outflow","Megaloptera","Sialidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5661",5661,"Nider","Outflow","Megaloptera","Sialidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5662",5662,"Nider","Outflow","Megaloptera","Sialidae",7,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5663",5663,"Nider","Outflow","Megaloptera","Sialidae",14,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5664",5664,"Nider","Outflow","Diptera","Chironomidae",2,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5665",5665,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5666",5666,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5667",5667,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5668",5668,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5669",5669,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5670",5670,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5671",5671,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5672",5672,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5673",5673,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5674",5674,"Nider","Outflow","Diptera","Chironomidae",3,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5675",5675,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5676",5676,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5677",5677,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5678",5678,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5679",5679,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5680",5680,"Nider","Outflow","Diptera","Chironomidae",4,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5681",5681,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5682",5682,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5683",5683,"Nider","Outflow","Diptera","Chironomidae",5,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5684",5684,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5685",5685,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5686",5686,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
"5687",5687,"Nider","Outflow","Diptera","Chironomidae",6,1,30231,24.2948159790324,"kick_net",NA,"aquatic"
