"","X.1","X","site","location","order","family","length","ecomorphology","area_pool","human_influence","method","point","type","backbone_order","source.x","order_corrected","a","b","source.y","dry_weight"
"2340",2340,2340,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2341",2341,2341,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2342",2342,2342,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2343",2343,2343,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2344",2344,2344,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2345",2345,2345,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2346",2346,2346,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2347",2347,2347,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2348",2348,2348,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2349",2349,2349,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2350",2350,2350,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2351",2351,2351,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2352",2352,2352,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2353",2353,2353,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2354",2354,2354,"Ellikon","Pool","Diptera","Chironomidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.354899626163754
"2355",2355,2355,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2356",2356,2356,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2357",2357,2357,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2358",2358,2358,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2359",2359,2359,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2360",2360,2360,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2361",2361,2361,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2362",2362,2362,"Ellikon","Pool","Diptera","Chironomidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.535310506178941
"2363",2363,2363,"Ellikon","Pool","Diptera","Chironomidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.76423987780702
"2364",2364,2364,"Ellikon","Pool","Diptera","Chironomidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.76423987780702
"2365",2365,2365,"Ellikon","Pool","Diptera","Chironomidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.76423987780702
"2366",2366,2366,"Ellikon","Pool","Diptera","Chironomidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",0.76423987780702
"2367",2367,2367,"Ellikon","Pool","Diptera","Chironomidae",12,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",2.25289950354924
"2368",2368,2368,"Ellikon","Pool","Diptera","Chironomidae",12,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00298758907732984,2.6663,"van_leeuwen_2025",2.25289950354924
"2369",2369,2369,"Ellikon","Pool","Diptera","Ceratopogonidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.318225565108534
"2370",2370,2370,"Ellikon","Pool","Diptera","Ceratopogonidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.318225565108534
"2371",2371,2371,"Ellikon","Pool","Diptera","Ceratopogonidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.46714499505253
"2372",2372,2372,"Ellikon","Pool","Diptera","Ceratopogonidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.46714499505253
"2373",2373,2373,"Ellikon","Pool","Diptera","Ceratopogonidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.46714499505253
"2374",2374,2374,"Ellikon","Pool","Diptera","Ceratopogonidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.651430693394785
"2375",2375,2375,"Ellikon","Pool","Diptera","Ceratopogonidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.651430693394785
"2376",2376,2376,"Ellikon","Pool","Diptera","Ceratopogonidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.651430693394785
"2377",2377,2377,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2378",2378,2378,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2379",2379,2379,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2380",2380,2380,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2381",2381,2381,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2382",2382,2382,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2383",2383,2383,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2384",2384,2384,"Ellikon","Pool","Diptera","Ceratopogonidae",9,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",0.873479291620427
"2385",2385,2385,"Ellikon","Pool","Diptera","Ceratopogonidae",10,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",1.13553843434957
"2386",2386,2386,"Ellikon","Pool","Diptera","Ceratopogonidae",10,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",1.13553843434957
"2387",2387,2387,"Ellikon","Pool","Diptera","Ceratopogonidae",10,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",1.13553843434957
"2388",2388,2388,"Ellikon","Pool","Diptera","Ceratopogonidae",10,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",1.13553843434957
"2389",2389,2389,"Ellikon","Pool","Diptera","Ceratopogonidae",10,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",0.00367211373519125,2.49028571428571,"van_leeuwen_2025",1.13553843434957
"2390",2390,2390,"Ellikon","Pool","Diptera","Psychodidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"2391",2391,2391,"Ellikon","Pool","Diptera","Psychodidae",6,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"2392",2392,2392,"Ellikon","Pool","Diptera","Psychodidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"2393",2393,2393,"Ellikon","Pool","Diptera","Psychodidae",7,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"2394",2394,2394,"Ellikon","Pool","Diptera","Psychodidae",8,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"2395",2395,2395,"Ellikon","Pool","Diptera","Dixidae",5,3,451,130586.530561878,"kick_net",NA,"aquatic","Diptera","GBIF","Diptera",NA,NA,NA,NA
"2396",2396,2396,"Ellikon","Pool","Oligochaeta",NA,2,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2397",2397,2397,"Ellikon","Pool","Oligochaeta",NA,4,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2398",2398,2398,"Ellikon","Pool","Oligochaeta",NA,5,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2399",2399,2399,"Ellikon","Pool","Oligochaeta",NA,6,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2400",2400,2400,"Ellikon","Pool","Oligochaeta",NA,6,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2401",2401,2401,"Ellikon","Pool","Oligochaeta",NA,7,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2402",2402,2402,"Ellikon","Pool","Oligochaeta",NA,7,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2403",2403,2403,"Ellikon","Pool","Oligochaeta",NA,8,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2404",2404,2404,"Ellikon","Pool","Oligochaeta",NA,8,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2405",2405,2405,"Ellikon","Pool","Oligochaeta",NA,10,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2406",2406,2406,"Ellikon","Pool","Oligochaeta",NA,13,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2407",2407,2407,"Ellikon","Pool","Oligochaeta",NA,15,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2408",2408,2408,"Ellikon","Pool","Oligochaeta",NA,21,3,451,130586.530561878,"kick_net",NA,"aquatic",NA,NA,"Oligochaeta",NA,NA,NA,NA
"2409",2409,2409,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2410",2410,2410,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2411",2411,2411,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2412",2412,2412,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2413",2413,2413,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2414",2414,2414,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2415",2415,2415,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2416",2416,2416,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2417",2417,2417,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2418",2418,2418,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2419",2419,2419,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2420",2420,2420,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2421",2421,2421,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2422",2422,2422,"Ellikon","Pool","Gastropoda","Hydrobiidae",2,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2423",2423,2423,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2424",2424,2424,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2425",2425,2425,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2426",2426,2426,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2427",2427,2427,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2428",2428,2428,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2429",2429,2429,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2430",2430,2430,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2431",2431,2431,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2432",2432,2432,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2433",2433,2433,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2434",2434,2434,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2435",2435,2435,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2436",2436,2436,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2437",2437,2437,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2438",2438,2438,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2439",2439,2439,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2440",2440,2440,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2441",2441,2441,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2442",2442,2442,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2443",2443,2443,"Ellikon","Pool","Gastropoda","Hydrobiidae",3,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2444",2444,2444,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2445",2445,2445,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2446",2446,2446,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2447",2447,2447,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2448",2448,2448,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2449",2449,2449,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2450",2450,2450,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2451",2451,2451,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
"2452",2452,2452,"Ellikon","Pool","Gastropoda","Hydrobiidae",4,3,451,130586.530561878,"kick_net",NA,"aquatic","Littorinimorpha","GBIF","Littorinimorpha",NA,NA,NA,NA
