OBS,Date,Year,Pool,Pool Order,SiteDescription,CarpSighted,Gear,CommonName,MetricLength,Log2Length,Log2SC,MetricWeight,Family,Genus,Species,TrophicGuild
5368,11/6/2018,2018,Greenup,5,GRELO07,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
5879,10/26/2015,2015,Markland,3,MARLO04,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
6354,10/16/2017,2017,Markland,3,MARUP07,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
7874,11/9/2016,2016,RC Byrd,6,RCBUM02,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
7912,11/9/2016,2016,RC Byrd,6,RCBUM03,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
7690,10/29/2018,2018,RC Byrd,6,RCBLM05,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
4856,10/22/2018,2018,Cannelton,1,CANLO01,FALSE,Boat Electrofishing,GizzardShad,223.52,7.804260116,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
5383,11/5/2018,2018,Greenup,5,GREUM02,FALSE,Boat Electrofishing,GizzardShad,223.52,7.804260116,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
5620,10/18/2017,2017,Markland,3,MARLM03,FALSE,Boat Electrofishing,GizzardShad,223.52,7.804260116,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
7953,11/9/2016,2016,RC Byrd,6,RCBUM04,FALSE,Boat Electrofishing,GizzardShad,223.52,7.804260116,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
7471,10/29/2018,2018,RC Byrd,6,MELUM06,FALSE,Boat Electrofishing,GizzardShad,226.06,7.820561928,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
7724,10/29/2018,2018,RC Byrd,6,RCBLM06,FALSE,Boat Electrofishing,GizzardShad,226.06,7.820561928,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
6210,10/17/2017,2017,Markland,3,MARUM06,FALSE,Boat Electrofishing,GizzardShad,228.6,7.836681593,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
6211,10/17/2017,2017,Markland,3,MARUM06,FALSE,Boat Electrofishing,GizzardShad,228.6,7.836681593,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
7781,10/29/2018,2018,RC Byrd,6,RCBLM07,FALSE,Boat Electrofishing,GizzardShad,231.14,7.852623137,7.5,90.72,Clupeidae,Dorosoma,cepedianum,Herbivore
1426,10/16/2017,2017,Markland,3,MARLO01,FALSE,Boat Electrofishing,GoldenRedhorse,187.96,7.554281863,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
431,11/3/2016,2016,Cannelton,1,CANUM06,FALSE,Boat Electrofishing,GoldenRedhorse,195.58,7.611615038,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
1559,10/16/2017,2017,Markland,3,MARLO05,FALSE,Boat Electrofishing,GoldenRedhorse,198.12,7.630230716,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
530,10/21/2020,2020,Cannelton,1,CANUP04,TRUE,Boat Electrofishing,GoldenRedhorse,200.66,7.648609245,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
1577,10/16/2017,2017,Markland,3,MARLO06,FALSE,Boat Electrofishing,GoldenRedhorse,200.66,7.648609245,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
2861,11/1/2016,2016,Meldahl,4,MELUP04,FALSE,Boat Electrofishing,GoldenRedhorse,200.66,7.648609245,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
1650,10/12/2016,2016,Markland,3,MARUM04,FALSE,Boat Electrofishing,GoldenRedhorse,203.2,7.666756592,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
50,11/2/2016,2016,Cannelton,1,CANLM04,FALSE,Boat Electrofishing,GoldenRedhorse,205.74,7.6846785,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
751,11/23/2015,2015,Greenup,5,GRELO07,FALSE,Boat Electrofishing,GoldenRedhorse,205.74,7.6846785,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
1360,10/18/2017,2017,Markland,3,MARLM06,FALSE,Boat Electrofishing,GoldenRedhorse,205.74,7.6846785,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
1578,10/16/2017,2017,Markland,3,MARLO06,FALSE,Boat Electrofishing,GoldenRedhorse,205.74,7.6846785,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
1579,10/16/2017,2017,Markland,3,MARLO06,FALSE,Boat Electrofishing,GoldenRedhorse,208.28,7.702380502,7.5,90.72,Catostomidae,Moxostoma,erythrurum,Invertivore
1233,10/17/2017,2017,Markland,3,MARLM02,FALSE,Boat Electrofishing,HighfinCarpsucker,193.04,7.59275601,7.5,90.72,Catostomidae,Carpiodes,velifer,Detritivore
3436,10/7/2020,2020,Cannelton,1,CANLM04,TRUE,Boat Electrofishing,LargemouthBass,185.42,7.534653056,7.5,90.72,Centrarchidae,Micropterus,salmoides,Piscivore
3684,11/23/2015,2015,Greenup,5,GRELO04,FALSE,Boat Electrofishing,LargemouthBass,190.5,7.573647187,7.5,90.72,Centrarchidae,Micropterus,salmoides,Piscivore
4259,10/19/2015,2015,McAlpine,2,MCALO05,FALSE,Boat Electrofishing,LargemouthBass,195.58,7.611615038,7.5,90.72,Centrarchidae,Micropterus,salmoides,Piscivore
4425,11/10/2015,2015,Meldahl,4,MELLM04,FALSE,Boat Electrofishing,LargemouthBass,195.58,7.611615038,7.5,90.72,Centrarchidae,Micropterus,salmoides,Piscivore
2215,10/15/2018,2018,Meldahl,4,MCAUM05,FALSE,Boat Electrofishing,RiverCarpsucker,190.5,7.573647187,7.5,90.72,Catostomidae,Carpiodes,carpio,Detritivore
201,10/13/2020,2020,Cannelton,1,CANLO03,FALSE,Boat Electrofishing,RiverRedhorse,203.2,7.666756592,7.5,90.72,Catostomidae,Moxostoma,carinatum,Invertivore
9555,11/2/2016,2016,Cannelton,1,CANLM06,FALSE,Boat Electrofishing,Sauger,213.36,7.73714592,7.5,90.72,Percidae,Sander,canadensis,Piscivore
9624,11/5/2018,2018,Greenup,5,GRUM14,FALSE,Boat Electrofishing,Sauger,220.98,7.787771993,7.5,90.72,Percidae,Sander,canadensis,Piscivore
2588,11/20/2017,2017,Meldahl,4,MELLO04,FALSE,Boat Electrofishing,SilverRedhorse,203.2,7.666756592,7.5,90.72,Catostomidae,Moxostoma,anisurum,Invertivore
8112,11/10/2016,2016,RC Byrd,6,RCBUM06,FALSE,Boat Electrofishing,SkipjackHerring,205.74,7.6846785,7.5,90.72,Clupeidae,Alosa,chrysochloris,Piscivore
5088,10/6/2020,2020,Cannelton,1,CANUM05,FALSE,Boat Electrofishing,SkipjackHerring,226.06,7.820561928,7.5,90.72,Clupeidae,Alosa,chrysochloris,Piscivore
6051,10/10/2016,2016,Markland,3,MARLO07,FALSE,Boat Electrofishing,SkipjackHerring,226.06,7.820561928,7.5,90.72,Clupeidae,Alosa,chrysochloris,Piscivore
6762,10/25/2019,2019,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,SkipjackHerring,226.06,7.820561928,7.5,90.72,Clupeidae,Alosa,chrysochloris,Piscivore
7388,10/19/2016,2016,Meldahl,4,MELUM05,FALSE,Boat Electrofishing,SkipjackHerring,226.06,7.820561928,7.5,90.72,Clupeidae,Alosa,chrysochloris,Piscivore
5068,10/6/2020,2020,Cannelton,1,CANUM04,TRUE,Boat Electrofishing,SkipjackHerring,228.6,7.836681593,7.5,90.72,Clupeidae,Alosa,chrysochloris,Piscivore
3607,10/17/2019,2019,Cannelton,1,CANUP02,FALSE,Boat Electrofishing,SmallmouthBass,182.88,7.514753498,7.5,90.72,Centrarchidae,Micropterus,dolomieu,Piscivore
4180,10/7/2016,2016,McAlpine,2,MCALM02,FALSE,Boat Electrofishing,SmallmouthBass,200.66,7.648609245,7.5,90.72,Centrarchidae,Micropterus,dolomieu,Piscivore
333,10/22/2018,2018,Cannelton,1,CANLO06,TRUE,Boat Electrofishing,SmallmouthBuffalo,391.16,8.611615038,8.5,90.72,Catostomidae,Ictiobus,bubalus,Detritivore
4175,10/20/2015,2015,McAlpine,2,MCALM01,FALSE,Boat Electrofishing,SpottedBass,190.5,7.573647187,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
4302,10/21/2015,2015,McAlpine,2,MCAUM04,FALSE,Boat Electrofishing,SpottedBass,193.04,7.59275601,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
3614,11/2/2016,2016,Cannelton,1,CANUP06,FALSE,Boat Electrofishing,SpottedBass,195.58,7.611615038,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
3597,10/6/2020,2020,Cannelton,1,CANUM06,TRUE,Boat Electrofishing,SpottedBass,195.58,7.611615038,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
4559,11/20/2017,2017,Meldahl,4,MELLO05,FALSE,Boat Electrofishing,SpottedBass,195.58,7.611615038,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
3588,11/3/2016,2016,Cannelton,1,CANUM06,FALSE,Boat Electrofishing,SpottedBass,198.12,7.630230716,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
4303,10/21/2015,2015,McAlpine,2,MCAUM04,FALSE,Boat Electrofishing,SpottedBass,198.12,7.630230716,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
3567,11/3/2016,2016,Cannelton,1,CANUM03,FALSE,Boat Electrofishing,SpottedBass,200.66,7.648609245,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
3540,10/29/2019,2019,Cannelton,1,CANLO06,FALSE,Boat Electrofishing,SpottedBass,205.74,7.6846785,7.5,90.72,Centrarchidae,Micropterus,punctulatus,Piscivore
1922,10/20/2015,2015,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,SpottedSucker,205.74,7.6846785,7.5,90.72,Catostomidae,Minytrema,melanops,Invertivore
756,11/23/2015,2015,Greenup,5,GRELO07,FALSE,Boat Electrofishing,SpottedSucker,210.82,7.719867928,7.5,90.72,Catostomidae,Minytrema,melanops,Invertivore
1675,11/4/2015,2015,Markland,3,MARUM06,FALSE,Boat Electrofishing,SpottedSucker,210.82,7.719867928,7.5,90.72,Catostomidae,Minytrema,melanops,Invertivore
9298,10/18/2018,2018,Cannelton,1,CANUP01,TRUE,Boat Electrofishing,White/StripedBassHybrid,182.88,7.514753498,7.5,90.72,Moronidae,Morone,NA,Piscivore
9371,10/28/2019,2019,Markland,3,MARLM02,FALSE,Boat Electrofishing,WhiteBass,185.42,7.534653056,7.5,90.72,Moronidae,Morone,chrysops,Piscivore
9534,11/10/2016,2016,RC Byrd,6,RCBUM06,FALSE,Boat Electrofishing,WhiteBass,187.96,7.554281863,7.5,90.72,Moronidae,Morone,chrysops,Piscivore
9541,10/26/2018,2018,RC Byrd,6,RCBUM06,FALSE,Boat Electrofishing,WhiteBass,193.04,7.59275601,7.5,90.72,Moronidae,Morone,chrysops,Piscivore
4575,10/15/2018,2018,Meldahl,4,MELLO06,FALSE,Boat Electrofishing,WhiteCrappie,187.96,7.554281863,7.5,90.72,Centrarchidae,Pomoxis,annularis,Piscivore
3763,11/17/2016,2016,Greenup,5,GRUI01,FALSE,Boat Electrofishing,WhiteCrappie,193.04,7.59275601,7.5,90.72,Centrarchidae,Pomoxis,annularis,Piscivore
3397,10/3/2017,2017,Cannelton,1,CANLM02,FALSE,Boat Electrofishing,WhiteCrappie,195.58,7.611615038,7.5,90.72,Centrarchidae,Pomoxis,annularis,Piscivore
3504,10/22/2018,2018,Cannelton,1,CANLO04,TRUE,Boat Electrofishing,WhiteCrappie,195.58,7.611615038,7.5,90.72,Centrarchidae,Pomoxis,annularis,Piscivore
4573,11/20/2017,2017,Meldahl,4,MELLO06,FALSE,Boat Electrofishing,WhiteCrappie,198.12,7.630230716,7.5,90.72,Centrarchidae,Pomoxis,annularis,Piscivore
3536,10/22/2018,2018,Cannelton,1,CANLO06,TRUE,Boat Electrofishing,WhiteCrappie,203.2,7.666756592,7.5,90.72,Centrarchidae,Pomoxis,annularis,Piscivore
9277,10/31/2016,2016,Cannelton,1,CANLO03,FALSE,Boat Electrofishing,YellowBass,187.96,7.554281863,7.5,90.72,Moronidae,Morone,mississippiensis,Invertivore
6532,11/1/2017,2017,McAlpine,2,MCALM05,FALSE,Boat Electrofishing,GizzardShad,206.0001112,7.686501306,7.5,91.00142251,Clupeidae,Dorosoma,cepedianum,Herbivore
6374,11/1/2017,2017,McAlpine,2,MCALM01,FALSE,Boat Electrofishing,GizzardShad,231.0001247,7.85174982,7.5,91.00142251,Clupeidae,Dorosoma,cepedianum,Herbivore
2001,11/1/2017,2017,McAlpine,2,MCALM06,FALSE,Boat Electrofishing,HighfinCarpsucker,197.0001064,7.622052599,7.5,91.00142251,Catostomidae,Carpiodes,velifer,Detritivore
5406,11/15/2017,2017,Greenup,5,GREUM11,FALSE,Boat Electrofishing,GizzardShad,217.0001172,7.761552011,7.5,92.00143814,Clupeidae,Dorosoma,cepedianum,Herbivore
6894,10/31/2017,2017,McAlpine,2,MCAUM06,FALSE,Boat Electrofishing,GizzardShad,220.0001188,7.781360493,7.5,92.00143814,Clupeidae,Dorosoma,cepedianum,Herbivore
7980,11/17/2017,2017,RC Byrd,6,RCBUM05,FALSE,Boat Electrofishing,GizzardShad,222.0001199,7.794416645,7.5,92.00143814,Clupeidae,Dorosoma,cepedianum,Herbivore
8158,11/17/2017,2017,RC Byrd,6,RCBUM07,FALSE,Boat Electrofishing,GizzardShad,227.0001226,7.826549266,7.5,92.00143814,Clupeidae,Dorosoma,cepedianum,Herbivore
5206,11/13/2017,2017,Greenup,5,GRELM03,FALSE,Boat Electrofishing,GizzardShad,230.0001242,7.84549083,7.5,92.00143814,Clupeidae,Dorosoma,cepedianum,Herbivore
985,11/13/2017,2017,Greenup,5,GRLR01,FALSE,Boat Electrofishing,RiverRedhorse,214.0001156,7.741467765,7.5,92.00143814,Catostomidae,Moxostoma,carinatum,Invertivore
3634,11/13/2017,2017,Greenup,5,GRELM03,FALSE,Boat Electrofishing,SpottedBass,205.0001107,7.679480879,7.5,92.00143814,Centrarchidae,Micropterus,punctulatus,Piscivore
3767,11/15/2017,2017,Greenup,5,GRUI01,FALSE,Boat Electrofishing,SpottedBass,205.0001107,7.679480879,7.5,92.00143814,Centrarchidae,Micropterus,punctulatus,Piscivore
6847,10/31/2017,2017,McAlpine,2,MCAUM04,FALSE,Boat Electrofishing,GizzardShad,212.0001145,7.727921234,7.5,93.00145378,Clupeidae,Dorosoma,cepedianum,Herbivore
8547,10/31/2017,2017,McAlpine,2,MCAUP05,FALSE,Boat Electrofishing,Mooneye,220.0001188,7.781360493,7.5,93.00145378,Hiodontidae,Hiodon,tergisus,Invertivore
7073,10/31/2017,2017,McAlpine,2,MCAUP06,FALSE,Boat Electrofishing,GizzardShad,225.0001215,7.81378197,7.5,94.00146941,Clupeidae,Dorosoma,cepedianum,Herbivore
7634,11/6/2017,2017,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,GizzardShad,225.0001215,7.81378197,7.5,94.00146941,Clupeidae,Dorosoma,cepedianum,Herbivore
5407,11/15/2017,2017,Greenup,5,GREUM11,FALSE,Boat Electrofishing,GizzardShad,227.0001226,7.826549266,7.5,94.00146941,Clupeidae,Dorosoma,cepedianum,Herbivore
7635,11/6/2017,2017,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,GizzardShad,227.0001226,7.826549266,7.5,94.00146941,Clupeidae,Dorosoma,cepedianum,Herbivore
7981,11/17/2017,2017,RC Byrd,6,RCBUM05,FALSE,Boat Electrofishing,GizzardShad,227.0001226,7.826549266,7.5,94.00146941,Clupeidae,Dorosoma,cepedianum,Herbivore
8129,11/17/2017,2017,RC Byrd,6,RCBUM06,FALSE,Boat Electrofishing,GizzardShad,229.0001237,7.839204567,7.5,94.00146941,Clupeidae,Dorosoma,cepedianum,Herbivore
3171,11/6/2017,2017,RC Byrd,6,RCBLM06,FALSE,Boat Electrofishing,GoldenRedhorse,215.0001161,7.748193629,7.5,94.00146941,Catostomidae,Moxostoma,erythrurum,Invertivore
3660,11/14/2017,2017,Greenup,5,GRELO01,FALSE,Boat Electrofishing,WhiteCrappie,203.0001096,7.665336696,7.5,94.00146941,Centrarchidae,Pomoxis,annularis,Piscivore
1905,11/1/2017,2017,McAlpine,2,MCALM02,FALSE,Boat Electrofishing,GoldenRedhorse,195.0001053,7.607331093,7.5,95.00148504,Catostomidae,Moxostoma,erythrurum,Invertivore
3717,11/23/2015,2015,Greenup,5,GRELO07,FALSE,Boat Electrofishing,BlackCrappie,190.5,7.573647187,7.5,95.256,Centrarchidae,Pomoxis,nigromaculatus,Piscivore
8709,10/18/2017,2017,Markland,3,MARLM08,FALSE,Boat Electrofishing,ChannelCatfish,233.68,7.868390453,7.5,95.256,Ictaluridae,Ictalurus,punctatus,Omnivore
6469,10/5/2020,2020,McAlpine,2,MCALM03,FALSE,Boat Electrofishing,GizzardShad,185.42,7.534653056,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5762,10/17/2017,2017,Markland,3,MARLM11,FALSE,Boat Electrofishing,GizzardShad,200.66,7.648609245,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5763,10/17/2017,2017,Markland,3,MARLM11,FALSE,Boat Electrofishing,GizzardShad,200.66,7.648609245,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
4737,10/3/2017,2017,Cannelton,1,CANLM01,FALSE,Boat Electrofishing,GizzardShad,203.2,7.666756592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6114,10/30/2019,2019,Markland,3,MARUM04,FALSE,Boat Electrofishing,GizzardShad,203.2,7.666756592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6552,10/20/2015,2015,McAlpine,2,MCALM06,FALSE,Boat Electrofishing,GizzardShad,203.2,7.666756592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7251,11/9/2015,2015,Meldahl,4,MELLO03,FALSE,Boat Electrofishing,GizzardShad,203.2,7.666756592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6757,10/25/2019,2019,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,GizzardShad,205.74,7.6846785,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7166,11/9/2015,2015,Meldahl,4,MELLO01,FALSE,Boat Electrofishing,GizzardShad,205.74,7.6846785,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
4847,10/2/2017,2017,Cannelton,1,CANLO01,FALSE,Boat Electrofishing,GizzardShad,208.28,7.702380502,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6043,10/10/2016,2016,Markland,3,MARLO07,FALSE,Boat Electrofishing,GizzardShad,208.28,7.702380502,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6135,10/12/2016,2016,Markland,3,MARUM05,FALSE,Boat Electrofishing,GizzardShad,208.28,7.702380502,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6998,10/15/2019,2019,McAlpine,2,MCAUP02,FALSE,Boat Electrofishing,GizzardShad,208.28,7.702380502,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5163,12/4/2015,2015,Greenup,5,GRELM01,FALSE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5911,10/10/2016,2016,Markland,3,MARLO04,FALSE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5525,10/28/2019,2019,Markland,3,MARLM01,FALSE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6759,10/25/2019,2019,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5447,10/7/2020,2020,McAlpine,2,GRUM04,TRUE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7617,11/15/2016,2016,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7906,11/9/2016,2016,RC Byrd,6,RCBUM03,FALSE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
8137,11/10/2016,2016,RC Byrd,6,RCBUM07,FALSE,Boat Electrofishing,GizzardShad,210.82,7.719867928,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5310,11/6/2018,2018,Greenup,5,GRELO01,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6107,10/12/2016,2016,Markland,3,MARUM04,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6233,10/12/2016,2016,Markland,3,MARUM07,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5526,10/28/2019,2019,Markland,3,MARLM01,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5775,10/30/2019,2019,Markland,3,MARLM12,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6760,10/25/2019,2019,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6761,10/25/2019,2019,McAlpine,2,MCALO06,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7618,11/15/2016,2016,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
8138,11/10/2016,2016,RC Byrd,6,RCBUM07,FALSE,Boat Electrofishing,GizzardShad,213.36,7.73714592,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5314,11/6/2018,2018,Greenup,5,GRELO01,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5423,11/6/2018,2018,Greenup,5,GRLM06,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6182,10/12/2016,2016,Markland,3,MARUM06,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6263,10/16/2017,2017,Markland,3,MARUP02,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7619,11/15/2016,2016,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7620,11/15/2016,2016,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7872,11/9/2016,2016,RC Byrd,6,RCBUM02,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7873,11/9/2016,2016,RC Byrd,6,RCBUM02,FALSE,Boat Electrofishing,GizzardShad,215.9,7.754219433,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5153,11/2/2016,2016,Cannelton,1,CANUP06,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5463,11/17/2016,2016,Greenup,5,GRUT01,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6208,10/17/2017,2017,Markland,3,MARUM06,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6322,10/16/2017,2017,Markland,3,MARUP06,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5527,10/28/2019,2019,Markland,3,MARLM01,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6310,10/29/2019,2019,Markland,3,MARUP04,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6890,10/6/2016,2016,McAlpine,2,MCAUM06,TRUE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7206,10/24/2018,2018,Meldahl,4,MELLO01,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7392,10/17/2018,2018,Meldahl,4,MELUM05,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
7626,11/15/2016,2016,RC Byrd,6,RCBLM02,FALSE,Boat Electrofishing,GizzardShad,218.44,7.771093252,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5160,11/2/2016,2016,Cannelton,1,CANUP10,TRUE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5878,10/26/2015,2015,Markland,3,MARLO04,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6223,11/4/2015,2015,Markland,3,MARUM07,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
5662,10/11/2016,2016,Markland,3,MARLM05,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6005,10/10/2016,2016,Markland,3,MARLO06,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6026,11/18/2019,2019,Markland,3,MARLO06,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
6311,10/29/2019,2019,Markland,3,MARUP04,FALSE,Boat Electrofishing,GizzardShad,220.98,7.787771993,7.5,95.256,Clupeidae,Dorosoma,cepedianum,Herbivore
